Datetime,Generated power_1523 (kW),Ambient temperature_1524 (degree C),Irradiance_1525 (W/m2),PV module temperature_1526 (C)
2023-01-01 00:00:00,0.0000000000,18.8166700000,,18.8166700000
2023-01-01 00:15:00,0.0000000000,18.0933300000,,18.0933300000
2023-01-01 00:30:00,0.0000000000,17.7366700000,,17.7366700000
2023-01-01 00:45:00,0.0000000000,17.6833300000,,17.6833300000
2023-01-01 01:00:00,0.0000000000,17.6766700000,,17.6766700000
2023-01-01 01:15:00,0.0000000000,17.9300000000,,17.9300000000
2023-01-01 01:30:00,0.0000000000,18.1233300000,,18.1233300000
2023-01-01 01:45:00,0.0000000000,17.5833300000,,17.5833300000
2023-01-01 02:00:00,0.0000000000,17.6600000000,,17.6600000000
2023-01-01 02:15:00,0.0000000000,17.3933300000,,17.3933300000
2023-01-01 02:30:00,0.0000000000,17.1300000000,,17.1300000000
2023-01-01 02:45:00,0.0000000000,16.6833300000,,16.6833300000
2023-01-01 03:00:00,0.0000000000,16.8100000000,,16.8100000000
2023-01-01 03:15:00,0.0000000000,17.3333300000,,17.3333300000
2023-01-01 03:30:00,0.0000000000,17.7733300000,,17.7733300000
2023-01-01 03:45:00,0.0000000000,17.8366700000,,17.8366700000
2023-01-01 04:00:00,0.0000000000,17.3866700000,,17.3866700000
2023-01-01 04:15:00,0.0000000000,17.6166700000,,17.6166700000
2023-01-01 04:30:00,0.0000000000,17.5466700000,,17.5466700000
2023-01-01 04:45:00,0.0000000000,17.8466700000,,17.8466700000
2023-01-01 05:00:00,0.0000000000,17.8400000000,,17.8400000000
2023-01-01 05:15:00,0.0000000000,17.5000000000,,17.5000000000
2023-01-01 05:30:00,0.0000000000,17.0233300000,,17.0233300000
2023-01-01 05:45:00,0.0000000000,16.6500000000,,16.6500000000
2023-01-01 06:00:00,0.0000000000,16.3533300000,,16.3533300000
2023-01-01 06:15:00,0.0000000000,16.6366700000,,16.6366700000
2023-01-01 06:30:00,2.0000000000,16.4200000000,3.0000000000,16.4200000000
2023-01-01 06:45:00,14.4000000000,16.2633300000,38.0000000000,16.2633300000
2023-01-01 07:00:00,30.4000000000,16.7900000000,81.0000000000,16.7900000000
2023-01-01 07:15:00,51.2000000000,17.7300000000,123.0000000000,17.7300000000
2023-01-01 07:30:00,83.6000000000,18.8633300000,184.0000000000,18.8633300000
2023-01-01 07:45:00,133.6000000000,20.2366700000,272.0000000000,20.2366700000
2023-01-01 08:00:00,182.0000000000,21.9100000000,347.0000000000,21.9100000000
2023-01-01 08:15:00,210.4000000000,24.0333300000,418.0000000000,24.0333300000
2023-01-01 08:30:00,269.4520000000,26.0400000000,486.0000000000,26.0400000000
2023-01-01 08:45:00,325.3480000000,27.7066700000,546.0000000000,27.7066700000
2023-01-01 09:00:00,359.6000000000,29.7566700000,603.0000000000,29.7566700000
2023-01-01 09:15:00,398.0000000000,31.5166700000,657.0000000000,31.5166700000
2023-01-01 09:30:00,403.8000000000,33.6233300000,707.0000000000,33.6233300000
2023-01-01 09:45:00,478.7520000000,35.9500000000,749.0000000000,35.9500000000
2023-01-01 10:00:00,510.6480000000,37.8133300000,791.0000000000,37.8133300000
2023-01-01 10:15:00,486.8000000000,40.4533300000,827.0000000000,40.4533300000
2023-01-01 10:30:00,562.4000000000,42.3100000000,858.0000000000,42.3100000000
