Datetime,Generated power_1343 (kW),Ambient temperature_1344 (degree C),Irradiance_1345 (W/m2),PV module temperature_1346 (C)
2023-01-01 00:00:00,0.0000000000,32.0000000000,0.0000000000,14.4250000000
2023-01-01 00:15:00,0.0000000000,31.0000000000,0.0000000000,14.1916700000
2023-01-01 00:30:00,0.0000000000,31.0000000000,0.0000000000,14.3166700000
2023-01-01 00:45:00,0.0000000000,31.0000000000,0.0000000000,14.2583300000
2023-01-01 01:00:00,0.0000000000,30.0000000000,0.0000000000,14.0250000000
2023-01-01 01:15:00,0.0000000000,31.0000000000,0.0000000000,13.9833300000
2023-01-01 01:30:00,0.0000000000,31.0000000000,0.0000000000,14.0083300000
2023-01-01 01:45:00,0.0000000000,30.0000000000,0.0000000000,14.1500000000
2023-01-01 02:00:00,0.0000000000,30.0000000000,0.0000000000,13.8083300000
2023-01-01 02:15:00,0.0000000000,31.0000000000,0.0000000000,13.3250000000
2023-01-01 02:30:00,0.0000000000,30.0000000000,0.0000000000,13.1333300000
2023-01-01 02:45:00,0.0000000000,30.0000000000,0.0000000000,13.5083300000
2023-01-01 03:00:00,0.0000000000,30.0000000000,0.0000000000,13.4250000000
2023-01-01 03:15:00,0.0000000000,30.0000000000,0.0000000000,13.0166700000
2023-01-01 03:30:00,0.0000000000,30.0000000000,0.0000000000,12.4416700000
2023-01-01 03:45:00,0.0000000000,30.0000000000,0.0000000000,11.7000000000
2023-01-01 04:00:00,0.0000000000,29.0000000000,0.0000000000,11.1250000000
2023-01-01 04:15:00,0.0000000000,29.0000000000,0.0000000000,11.3166700000
2023-01-01 04:30:00,0.0000000000,29.0000000000,0.0000000000,11.3416700000
2023-01-01 04:45:00,0.0000000000,29.0000000000,0.0000000000,11.3083300000
2023-01-01 05:00:00,0.0000000000,29.0000000000,0.0000000000,11.6250000000
2023-01-01 05:15:00,0.0000000000,30.0000000000,0.0000000000,11.4416700000
2023-01-01 05:30:00,0.0000000000,29.0000000000,0.0000000000,11.2750000000
2023-01-01 05:45:00,0.0000000000,29.0000000000,0.0000000000,11.5416700000
2023-01-01 06:00:00,0.0000000000,29.0000000000,0.0000000000,11.2666700000
2023-01-01 06:15:00,0.0000000000,29.0000000000,0.0000000000,11.8500000000
2023-01-01 06:30:00,4.0000000000,29.0000000000,0.6801530000,11.6750000000
2023-01-01 06:45:00,8.0000000000,29.0000000000,8.8820000000,10.9666700000
2023-01-01 07:00:00,12.0000000000,29.0000000000,15.7635500000,11.2416700000
2023-01-01 07:15:00,20.0000000000,29.0000000000,25.5257500000,11.7250000000
2023-01-01 07:30:00,36.0000000000,29.0000000000,47.6507200000,11.6916700000
2023-01-01 07:45:00,116.0000000000,29.0000000000,144.5525000000,13.3416700000
2023-01-01 08:00:00,168.0000000000,29.0000000000,209.8072000000,16.6166700000
2023-01-01 08:15:00,224.0000000000,30.0000000000,303.3483000000,19.2583300000
2023-01-01 08:30:00,260.0000000000,30.0000000000,385.0867000000,23.5833300000
2023-01-01 08:45:00,292.0000000000,31.0000000000,427.8963000000,30.0333300000
2023-01-01 09:00:00,340.0000000000,31.0000000000,441.7794000000,32.8250000000
2023-01-01 09:15:00,396.0000000000,32.0000000000,514.5958000000,34.3166700000
2023-01-01 09:30:00,428.0000000000,32.0000000000,554.8448000000,36.9916600000
2023-01-01 09:45:00,464.0000000000,33.0000000000,608.3770000000,37.9916600000
2023-01-01 10:00:00,492.0000000000,33.0000000000,684.8342000000,40.9916600000
2023-01-01 10:15:00,512.0000000000,34.0000000000,717.7216000000,43.5000000000
2023-01-01 10:30:00,512.0000000000,34.0000000000,747.3282000000,46.3250000000
2023-01-01 10:45:00,516.0000000000,35.0000000000,773.4541000000,48.4250000000
2023-01-01 11:00:00,580.0000000000,36.0000000000,798.2197000000,49.7000000000
2023-01-01 11:15:00,624.0000000000,36.0000000000,821.6249000000,50.1833300000
2023-01-01 11:30:00,628.0000000000,36.0000000000,843.8299000000,50.1250000000
2023-01-01 11:45:00,628.0000000000,37.0000000000,855.9127000000,50.9333300000
2023-01-01 12:00:00,656.0000000000,37.0000000000,874.5568000000,51.3333300000
2023-01-01 12:15:00,656.0000000000,37.0000000000,878.2377000000,51.8083300000
2023-01-01 12:30:00,620.0000000000,38.0000000000,830.7469000000,51.5250000000
2023-01-01 12:45:00,612.0000000000,38.0000000000,803.4608000000,51.1750000000
2023-01-01 13:00:00,632.0000000000,38.0000000000,826.5861000000,50.5666700000
2023-01-01 13:15:00,616.0000000000,38.0000000000,804.5010000000,50.7083300000
2023-01-01 13:30:00,592.0000000000,38.0000000000,769.8132000000,51.5666700000
2023-01-01 13:45:00,568.0000000000,39.0000000000,737.8060000000,51.7000000000
2023-01-01 14:00:00,536.0000000000,39.0000000000,701.4379000000,51.9500000000
2023-01-01 14:15:00,508.0000000000,39.0000000000,664.9097000000,50.9083300000
2023-01-01 14:30:00,476.0000000000,40.0000000000,625.1807000000,49.9250000000
2023-01-01 14:45:00,444.0000000000,40.0000000000,581.5709000000,47.6833300000
2023-01-01 15:00:00,408.0000000000,40.0000000000,537.0009000000,45.2250000000
2023-01-01 15:15:00,372.0000000000,40.0000000000,489.5102000000,44.0250000000
2023-01-01 15:30:00,324.0000000000,40.0000000000,435.9381000000,42.7666700000
2023-01-01 15:45:00,280.0000000000,40.0000000000,382.6061000000,40.2916700000
2023-01-01 16:00:00,232.0000000000,39.0000000000,327.8738000000,37.7666700000
2023-01-01 16:15:00,188.0000000000,39.0000000000,269.8607000000,35.3833400000
2023-01-01 16:30:00,136.0000000000,39.0000000000,211.8077000000,33.1083300000
2023-01-01 16:45:00,96.0000000000,38.0000000000,155.1149000000,30.7000000000
2023-01-01 17:00:00,48.0000000000,38.0000000000,79.1378000000,27.8500000000
2023-01-01 17:15:00,36.0000000000,38.0000000000,60.3735900000,25.2583300000
2023-01-01 17:30:00,12.0000000000,38.0000000000,20.1245300000,23.7000000000
2023-01-01 17:45:00,0.0000000000,37.0000000000,1.2402790000,21.5833300000
2023-01-01 18:00:00,0.0000000000,36.0000000000,0.0000000000,20.6083300000
2023-01-01 18:15:00,0.0000000000,36.0000000000,0.0000000000,20.4416700000
2023-01-01 18:30:00,0.0000000000,36.0000000000,0.0000000000,20.1333300000
2023-01-01 18:45:00,0.0000000000,36.0000000000,0.0000000000,20.4000000000
2023-01-01 19:00:00,0.0000000000,35.0000000000,0.0000000000,20.5083300000
2023-01-01 19:15:00,0.0000000000,35.0000000000,0.0000000000,20.7500000000
2023-01-01 19:30:00,0.0000000000,35.0000000000,0.0000000000,20.6500000000
2023-01-01 19:45:00,0.0000000000,35.0000000000,0.0000000000,20.0833300000
2023-01-01 20:00:00,0.0000000000,34.0000000000,0.0000000000,19.5333300000
2023-01-01 20:15:00,0.0000000000,35.0000000000,0.0000000000,19.0666700000
2023-01-01 20:30:00,0.0000000000,35.0000000000,0.0000000000,18.1083300000
2023-01-01 20:45:00,0.0000000000,34.0000000000,0.0000000000,16.9500000000
2023-01-01 21:00:00,0.0000000000,34.0000000000,0.0000000000,15.6833300000
2023-01-01 21:15:00,0.0000000000,34.0000000000,0.0000000000,14.3500000000
2023-01-01 21:30:00,0.0000000000,33.0000000000,0.0000000000,13.2916700000
2023-01-01 21:45:00,0.0000000000,32.0000000000,0.0000000000,12.8500000000
2023-01-01 22:00:00,0.0000000000,32.0000000000,0.0000000000,12.3333300000
2023-01-01 22:15:00,0.0000000000,31.0000000000,0.0000000000,11.9000000000
2023-01-01 22:30:00,0.0000000000,31.0000000000,0.0000000000,11.8166700000
2023-01-01 22:45:00,0.0000000000,31.0000000000,0.0000000000,12.4750000000
2023-01-01 23:00:00,0.0000000000,31.0000000000,0.0000000000,13.1500000000
2023-01-01 23:15:00,0.0000000000,31.0000000000,0.0000000000,13.1666700000
2023-01-01 23:30:00,0.0000000000,31.0000000000,0.0000000000,13.1750000000
2023-01-01 23:45:00,0.0000000000,31.0000000000,0.0000000000,12.9166700000
2023-01-02 00:00:00,0.0000000000,31.0000000000,0.0000000000,12.8833300000
2023-01-02 00:15:00,0.0000000000,31.0000000000,0.0000000000,13.4583300000
2023-01-02 00:30:00,0.0000000000,31.0000000000,0.0000000000,13.7333300000
2023-01-02 00:45:00,0.0000000000,31.0000000000,0.0000000000,13.7333300000
2023-01-02 01:00:00,0.0000000000,31.0000000000,0.0000000000,13.9333300000
2023-01-02 01:15:00,0.0000000000,31.0000000000,0.0000000000,14.5250000000
2023-01-02 01:30:00,0.0000000000,31.0000000000,0.0000000000,15.0833300000
2023-01-02 01:45:00,0.0000000000,31.0000000000,0.0000000000,14.5333300000
2023-01-02 02:00:00,0.0000000000,31.0000000000,0.0000000000,14.2000000000
2023-01-02 02:15:00,0.0000000000,31.0000000000,0.0000000000,14.5583300000
2023-01-02 02:30:00,0.0000000000,31.0000000000,0.0000000000,14.9583300000
2023-01-02 02:45:00,0.0000000000,31.0000000000,0.0000000000,15.2333300000
2023-01-02 03:00:00,0.0000000000,31.0000000000,0.0000000000,15.5666700000
2023-01-02 03:15:00,0.0000000000,31.0000000000,0.0000000000,16.4333300000
