Datetime,Generated power_1433 (kW),Ambient temperature_1434 (degree C),Irradiance_1435 (W/m2),PV module temperature_1436 (C)
2023-01-01 00:00:00,0.0000000000,35.0000000000,0.0000000000,20.2500000000
2023-01-01 00:15:00,0.0000000000,35.0000000000,0.0000000000,20.0750000000
2023-01-01 00:30:00,0.0000000000,35.0000000000,0.0000000000,19.8250000000
2023-01-01 00:45:00,0.0000000000,34.0000000000,0.0000000000,19.6583300000
2023-01-01 01:00:00,0.0000000000,34.0000000000,0.0000000000,19.5250000000
2023-01-01 01:15:00,0.0000000000,34.0000000000,0.0000000000,19.3416700000
2023-01-01 01:30:00,0.0000000000,34.0000000000,0.0000000000,18.9750000000
2023-01-01 01:45:00,0.0000000000,34.0000000000,0.0000000000,18.7750000000
2023-01-01 02:00:00,0.0000000000,34.0000000000,0.0000000000,18.9083300000
2023-01-01 02:15:00,0.0000000000,34.0000000000,0.0000000000,19.0583300000
2023-01-01 02:30:00,0.0000000000,34.0000000000,0.0000000000,18.8583300000
2023-01-01 02:45:00,0.0000000000,34.0000000000,0.0000000000,18.6833300000
2023-01-01 03:00:00,0.0000000000,34.0000000000,0.0000000000,18.7000000000
2023-01-01 03:15:00,0.0000000000,34.0000000000,0.0000000000,18.7666700000
2023-01-01 03:30:00,0.0000000000,34.0000000000,0.0000000000,18.7916700000
2023-01-01 03:45:00,0.0000000000,33.0000000000,0.0000000000,18.6500000000
2023-01-01 04:00:00,0.0000000000,33.0000000000,0.0000000000,18.5833300000
2023-01-01 04:15:00,0.0000000000,33.0000000000,0.0000000000,18.5916700000
2023-01-01 04:30:00,0.0000000000,34.0000000000,0.0000000000,18.2333300000
2023-01-01 04:45:00,0.0000000000,34.0000000000,0.0000000000,18.2083300000
2023-01-01 05:00:00,0.0000000000,33.0000000000,0.0000000000,18.4583300000
2023-01-01 05:15:00,0.0000000000,33.0000000000,0.0000000000,18.3916700000
2023-01-01 05:30:00,0.0000000000,33.0000000000,0.0000000000,17.8333300000
2023-01-01 05:45:00,0.0000000000,33.0000000000,0.0000000000,17.4166700000
2023-01-01 06:00:00,0.0000000000,33.0000000000,0.0000000000,17.4166700000
2023-01-01 06:15:00,0.0000000000,28.0000000000,0.0000000000,17.2500000000
2023-01-01 06:30:00,4.0000000000,32.0000000000,3.5979520000,17.3416700000
2023-01-01 06:45:00,16.0000000000,32.0000000000,22.7658000000,17.4583300000
2023-01-01 07:00:00,28.0000000000,33.0000000000,49.6708500000,17.9083300000
2023-01-01 07:15:00,60.0000000000,33.0000000000,92.6552400000,18.8333300000
2023-01-01 07:30:00,104.0000000000,33.0000000000,154.7756000000,20.7083300000
