Datetime,Generated power_1439 (kW),Ambient temperature_1440 (degree C),Irradiance_1441 (W/m2),PV module temperature_1442 (C)
2023-01-01 00:00:00,0.0000000000,30.0000000000,0.0000000000,13.3916700000
2023-01-01 00:15:00,0.0000000000,30.0000000000,0.0000000000,13.3500000000
2023-01-01 00:30:00,0.0000000000,30.0000000000,0.0000000000,13.0750000000
2023-01-01 00:45:00,0.0000000000,30.0000000000,0.0000000000,12.7833300000
2023-01-01 01:00:00,0.0000000000,29.0000000000,0.0000000000,12.8166700000
2023-01-01 01:15:00,0.0000000000,29.0000000000,0.0000000000,12.8000000000
2023-01-01 01:30:00,0.0000000000,29.0000000000,0.0000000000,12.7666700000
2023-01-01 01:45:00,0.0000000000,28.0000000000,0.0000000000,12.6250000000
2023-01-01 02:00:00,0.0000000000,28.0000000000,0.0000000000,12.5666700000
2023-01-01 02:15:00,0.0000000000,28.0000000000,0.0000000000,12.4000000000
2023-01-01 02:30:00,0.0000000000,29.0000000000,0.0000000000,12.4000000000
2023-01-01 02:45:00,0.0000000000,28.0000000000,0.0000000000,12.2750000000
2023-01-01 03:00:00,0.0000000000,28.0000000000,0.0000000000,12.0500000000
2023-01-01 03:15:00,0.0000000000,28.0000000000,0.0000000000,11.8250000000
2023-01-01 03:30:00,0.0000000000,28.0000000000,0.0000000000,11.7250000000
2023-01-01 03:45:00,0.0000000000,28.0000000000,0.0000000000,11.6083300000
2023-01-01 04:00:00,0.0000000000,28.0000000000,0.0000000000,11.5166700000
2023-01-01 04:15:00,0.0000000000,27.0000000000,0.0000000000,11.3333300000
2023-01-01 04:30:00,0.0000000000,27.0000000000,0.0000000000,11.4083300000
2023-01-01 04:45:00,0.0000000000,27.0000000000,0.0000000000,11.3416700000
2023-01-01 05:00:00,0.0000000000,27.0000000000,0.0000000000,11.5166700000
2023-01-01 05:15:00,0.0000000000,28.0000000000,0.0000000000,11.6000000000
2023-01-01 05:30:00,0.0000000000,27.0000000000,0.0000000000,11.6500000000
2023-01-01 05:45:00,0.0000000000,28.0000000000,0.0000000000,11.5916700000
2023-01-01 06:00:00,0.0000000000,27.0000000000,0.0000000000,11.5833300000
2023-01-01 06:15:00,0.4000000000,27.0000000000,0.0971170000,11.7000000000
2023-01-01 06:30:00,4.4000000000,28.0000000000,7.8664760000,11.7416700000
2023-01-01 06:45:00,12.0000000000,27.0000000000,24.1821300000,12.2250000000
2023-01-01 07:00:00,22.0000000000,27.0000000000,57.5579900000,12.7666700000
2023-01-01 07:15:00,38.8000000000,28.0000000000,116.9936000000,13.5333300000
2023-01-01 07:30:00,62.4000000000,27.0000000000,180.5081000000,15.1083300000
2023-01-01 07:45:00,91.2000000000,28.0000000000,237.6776000000,17.2583300000
2023-01-01 08:00:00,120.8000000000,28.0000000000,293.0990000000,19.6750000000
2023-01-01 08:15:00,148.8000000000,29.0000000000,344.4415000000,25.3250000000
2023-01-01 08:30:00,180.0000000000,30.0000000000,401.2873000000,28.8750000000
2023-01-01 08:45:00,210.0000000000,31.0000000000,456.7087000000,31.2083300000
2023-01-01 09:00:00,234.4000000000,31.0000000000,493.7103000000,33.2416600000
2023-01-01 09:15:00,259.6000000000,32.0000000000,545.9916000000,34.7916700000
2023-01-01 09:30:00,249.2000000000,33.0000000000,534.5642000000,36.6583300000
2023-01-01 09:45:00,267.6000000000,33.0000000000,641.1663000000,40.3583300000
2023-01-01 10:00:00,244.8000000000,33.0000000000,677.3585000000,43.1416700000
2023-01-01 10:15:00,262.8000000000,34.0000000000,705.1663000000,46.1750000000
