Datetime,Generated power_41 (kW),Ambient temperature_59 (degree C),Irradiance_77 (W/m2),PV module temperature_260 (C)
2023-01-01 00:00:00,0.0000000000,34.0000000000,0.0000000000,18.4583300000
2023-01-01 00:15:00,0.0000000000,34.0000000000,0.0000000000,18.1750000000
2023-01-01 00:30:00,0.0000000000,34.0000000000,0.0000000000,17.9583300000
2023-01-01 00:45:00,0.0000000000,34.0000000000,0.0000000000,17.9000000000
2023-01-01 01:00:00,0.0000000000,34.0000000000,0.0000000000,17.7583300000
2023-01-01 01:15:00,0.0000000000,34.0000000000,0.0000000000,17.5583300000
2023-01-01 01:30:00,0.0000000000,34.0000000000,0.0000000000,17.5583300000
2023-01-01 01:45:00,0.0000000000,33.0000000000,0.0000000000,17.6916700000
2023-01-01 02:00:00,0.0000000000,34.0000000000,0.0000000000,17.6916700000
2023-01-01 02:15:00,0.0000000000,34.0000000000,0.0000000000,17.6000000000
2023-01-01 02:30:00,0.0000000000,34.0000000000,0.0000000000,17.5583300000
2023-01-01 02:45:00,0.0000000000,34.0000000000,0.0000000000,17.4083300000
2023-01-01 03:00:00,0.0000000000,34.0000000000,0.0000000000,17.4833300000
2023-01-01 03:15:00,0.0000000000,34.0000000000,0.0000000000,17.7000000000
2023-01-01 03:30:00,0.0000000000,34.0000000000,0.0000000000,17.8250000000
2023-01-01 03:45:00,0.0000000000,33.0000000000,0.0000000000,17.9583300000
2023-01-01 04:00:00,0.0000000000,34.0000000000,0.0000000000,17.9750000000
2023-01-01 04:15:00,0.0000000000,33.0000000000,0.0000000000,17.8416700000
2023-01-01 04:30:00,0.0000000000,34.0000000000,0.0000000000,17.7250000000
2023-01-01 04:45:00,0.0000000000,33.0000000000,0.0000000000,17.7000000000
2023-01-01 05:00:00,0.0000000000,33.0000000000,0.0000000000,17.7916700000
2023-01-01 05:15:00,0.0000000000,33.0000000000,0.0000000000,17.7083300000
2023-01-01 05:30:00,0.0000000000,34.0000000000,0.0000000000,17.5666700000
2023-01-01 05:45:00,0.0000000000,33.0000000000,0.0000000000,17.4333300000
2023-01-01 06:00:00,0.0000000000,33.0000000000,0.0000000000,17.3000000000
2023-01-01 06:15:00,0.0000000000,34.0000000000,0.0000000000,17.2750000000
2023-01-01 06:30:00,0.0000000000,33.0000000000,0.6541733000,17.1666700000
2023-01-01 06:45:00,4.0000000000,33.0000000000,10.5521000000,17.1833300000
2023-01-01 07:00:00,24.0000000000,33.0000000000,46.3325300000,17.5333300000
2023-01-01 07:15:00,52.0000000000,33.0000000000,93.7174100000,18.5083300000
2023-01-01 07:30:00,96.0000000000,32.0000000000,160.8982000000,20.0250000000
2023-01-01 07:45:00,136.0000000000,33.0000000000,213.9715000000,21.8500000000
2023-01-01 08:00:00,188.0000000000,32.0000000000,280.1568000000,23.4750000000
2023-01-01 08:15:00,220.0000000000,33.0000000000,334.7945000000,25.2333300000
2023-01-01 08:30:00,252.0000000000,33.0000000000,368.0720000000,26.8416700000
2023-01-01 08:45:00,284.0000000000,32.0000000000,433.2333000000,28.1500000000
2023-01-01 09:00:00,312.0000000000,33.0000000000,495.4082000000,29.7666700000
2023-01-01 09:15:00,340.0000000000,33.0000000000,548.7944000000,31.6083300000
2023-01-01 09:30:00,388.0000000000,33.0000000000,590.6615000000,33.4250000000
2023-01-01 09:45:00,472.0000000000,34.0000000000,629.7982000000,35.1250000000
2023-01-01 10:00:00,504.0000000000,34.0000000000,666.4603000000,37.0083400000
2023-01-01 10:15:00,528.0000000000,35.0000000000,699.0836000000,38.3083300000
2023-01-01 10:30:00,552.0000000000,33.0000000000,727.8104000000,39.1916700000
2023-01-01 10:45:00,564.0000000000,35.0000000000,750.3082000000,40.4416700000
2023-01-01 11:00:00,588.0000000000,35.0000000000,774.3989000000,40.6083300000
2023-01-01 11:15:00,584.0000000000,35.0000000000,786.0318000000,41.2583400000
2023-01-01 11:30:00,592.0000000000,36.0000000000,799.9969000000,41.6916700000
2023-01-01 11:45:00,584.0000000000,36.0000000000,807.4773000000,42.3500000000
2023-01-01 12:00:00,592.0000000000,36.0000000000,817.4606000000,42.2166700000
2023-01-01 12:15:00,604.0000000000,36.0000000000,819.0533000000,42.1750000000
2023-01-01 12:30:00,600.0000000000,36.0000000000,814.1896000000,42.8333300000
2023-01-01 12:45:00,592.0000000000,37.0000000000,807.9893000000,43.8000000000
2023-01-01 13:00:00,580.0000000000,37.0000000000,798.6602000000,44.1333400000
2023-01-01 13:15:00,572.0000000000,37.0000000000,783.4151000000,43.8416700000
2023-01-01 13:30:00,556.0000000000,37.0000000000,764.9560000000,43.6666700000
2023-01-01 13:45:00,536.0000000000,38.0000000000,740.6663000000,43.5750000000
2023-01-01 14:00:00,512.0000000000,38.0000000000,712.4800000000,42.7666700000
2023-01-01 14:15:00,488.0000000000,38.0000000000,686.9387000000,42.1750000000
2023-01-01 14:30:00,456.0000000000,38.0000000000,650.2766000000,41.4333300000
2023-01-01 14:45:00,420.0000000000,38.0000000000,614.2686000000,40.7166700000
2023-01-01 15:00:00,384.0000000000,38.0000000000,566.3149000000,40.1750000000
2023-01-01 15:15:00,344.0000000000,38.0000000000,519.6695000000,38.9833300000
2023-01-01 15:30:00,300.0000000000,38.0000000000,460.8508000000,38.1750000000
2023-01-01 15:45:00,252.0000000000,38.0000000000,405.0754000000,37.0500000000
2023-01-01 16:00:00,212.0000000000,39.0000000000,349.2147000000,35.5750000000
