Datetime,Generated power_1391 (kW),Ambient temperature_1392 (degree C),Irradiance_1393 (W/m2),PV module temperature_1394 (C)
2023-01-01 00:00:00,0.0000000000,34.0000000000,0.0000000000,18.6166700000
2023-01-01 00:15:00,0.0000000000,34.0000000000,0.0000000000,18.5000000000
2023-01-01 00:30:00,0.0000000000,34.0000000000,0.0000000000,18.2666700000
2023-01-01 00:45:00,0.0000000000,35.0000000000,0.0000000000,17.6833300000
2023-01-01 01:00:00,0.0000000000,34.0000000000,0.0000000000,17.5000000000
2023-01-01 01:15:00,0.0000000000,34.0000000000,0.0000000000,17.5166700000
2023-01-01 01:30:00,0.0000000000,34.0000000000,0.0000000000,17.4333300000
2023-01-01 01:45:00,0.0000000000,34.0000000000,0.0000000000,17.0666700000
2023-01-01 02:00:00,0.0000000000,33.0000000000,0.0000000000,17.2000000000
2023-01-01 02:15:00,0.0000000000,34.0000000000,0.0000000000,17.4166700000
2023-01-01 02:30:00,0.0000000000,34.0000000000,0.0000000000,16.9666700000
2023-01-01 02:45:00,0.0000000000,33.0000000000,0.0000000000,16.7000000000
2023-01-01 03:00:00,0.0000000000,33.0000000000,0.0000000000,16.6166700000
2023-01-01 03:15:00,0.0000000000,33.0000000000,0.0000000000,16.6000000000
2023-01-01 03:30:00,0.0000000000,33.0000000000,0.0000000000,15.9833300000
2023-01-01 03:45:00,0.0000000000,32.0000000000,0.0000000000,15.0666700000
2023-01-01 04:00:00,0.0000000000,33.0000000000,0.0000000000,14.8000000000
2023-01-01 04:15:00,0.0000000000,32.0000000000,0.0000000000,14.6000000000
2023-01-01 04:30:00,0.0000000000,32.0000000000,0.0000000000,14.3833300000
2023-01-01 04:45:00,0.0000000000,32.0000000000,0.0000000000,14.6500000000
2023-01-01 05:00:00,0.0000000000,32.0000000000,0.0000000000,14.8500000000
2023-01-01 05:15:00,0.0000000000,32.0000000000,0.0000000000,14.8166700000
2023-01-01 05:30:00,0.0000000000,32.0000000000,0.0000000000,14.3666700000
2023-01-01 05:45:00,0.0000000000,32.0000000000,0.0000000000,13.9500000000
2023-01-01 06:00:00,0.0000000000,32.0000000000,0.0000000000,13.7166700000
2023-01-01 06:15:00,0.0000000000,31.0000000000,0.0000000000,13.7000000000
2023-01-01 06:30:00,4.0000000000,33.0000000000,1.2556610000,13.7500000000
2023-01-01 06:45:00,12.0000000000,32.0000000000,13.3293300000,13.8833300000
2023-01-01 07:00:00,32.0000000000,34.0000000000,45.8799300000,14.5000000000
2023-01-01 07:15:00,76.0000000000,32.0000000000,105.5722000000,16.7166700000
2023-01-01 07:30:00,124.0000000000,32.0000000000,161.2076000000,19.4666700000
2023-01-01 07:45:00,168.0000000000,33.0000000000,216.5533000000,21.1500000000
2023-01-01 08:00:00,200.0000000000,33.0000000000,254.4163000000,22.5666700000
2023-01-01 08:15:00,260.0000000000,34.0000000000,317.0062000000,24.7333300000
