Datetime,Generated power_1361 (kW),Ambient temperature_1362 (degree C),Irradiance_1363 (W/m2),PV module temperature_1364 (C)
2023-01-01 00:00:00,0.0000000000,33.0000000000,0.0000000000,15.5083300000
2023-01-01 00:15:00,0.0000000000,32.0000000000,0.0000000000,15.3416700000
2023-01-01 00:30:00,0.0000000000,32.0000000000,0.0000000000,15.1666700000
2023-01-01 00:45:00,0.0000000000,32.0000000000,0.0000000000,14.9250000000
2023-01-01 01:00:00,0.0000000000,32.0000000000,0.0000000000,14.3500000000
2023-01-01 01:15:00,0.0000000000,32.0000000000,0.0000000000,13.7250000000
2023-01-01 01:30:00,0.0000000000,32.0000000000,0.0000000000,13.4416700000
2023-01-01 01:45:00,0.0000000000,32.0000000000,0.0000000000,13.0750000000
2023-01-01 02:00:00,0.0000000000,31.0000000000,0.0000000000,12.8750000000
2023-01-01 02:15:00,0.0000000000,31.0000000000,0.0000000000,12.7500000000
2023-01-01 02:30:00,0.0000000000,31.0000000000,0.0000000000,12.6916700000
2023-01-01 02:45:00,0.0000000000,32.0000000000,0.0000000000,13.0416700000
2023-01-01 03:00:00,0.0000000000,31.0000000000,0.0000000000,13.3833300000
2023-01-01 03:15:00,0.0000000000,31.0000000000,0.0000000000,13.7416700000
2023-01-01 03:30:00,0.0000000000,31.0000000000,0.0000000000,14.0583300000
2023-01-01 03:45:00,0.0000000000,31.0000000000,0.0000000000,14.0416700000
2023-01-01 04:00:00,0.0000000000,31.0000000000,0.0000000000,13.4416700000
2023-01-01 04:15:00,0.0000000000,30.0000000000,0.0000000000,12.8666700000
2023-01-01 04:30:00,0.0000000000,31.0000000000,0.0000000000,12.3666700000
2023-01-01 04:45:00,0.0000000000,30.0000000000,0.0000000000,12.0250000000
2023-01-01 05:00:00,0.0000000000,30.0000000000,0.0000000000,11.7166700000
2023-01-01 05:15:00,0.0000000000,31.0000000000,0.0000000000,11.7083300000
2023-01-01 05:30:00,0.0000000000,30.0000000000,0.0000000000,12.0750000000
2023-01-01 05:45:00,0.0000000000,30.0000000000,0.0000000000,12.8833300000
2023-01-01 06:00:00,0.0000000000,30.0000000000,0.0000000000,13.1166700000
2023-01-01 06:15:00,0.0000000000,29.0000000000,0.0000000000,13.0500000000
2023-01-01 06:30:00,0.0000000000,29.0000000000,0.0000000000,12.6666700000
2023-01-01 06:45:00,0.0000000000,30.0000000000,1.4728460000,12.3666700000
2023-01-01 07:00:00,8.0000000000,29.0000000000,17.3141300000,12.7166700000
2023-01-01 07:15:00,20.0000000000,29.0000000000,44.3817600000,13.5916700000
2023-01-01 07:30:00,24.0000000000,30.0000000000,59.1756900000,14.6583300000
2023-01-01 07:45:00,32.0000000000,30.0000000000,74.5587500000,16.1166700000
2023-01-01 08:00:00,56.0000000000,30.0000000000,118.0895000000,17.1583300000
2023-01-01 08:15:00,84.0000000000,30.0000000000,197.5251000000,19.8000000000
2023-01-01 08:30:00,116.0000000000,30.0000000000,259.5482000000,22.3583300000
2023-01-01 08:45:00,144.0000000000,30.0000000000,326.0554000000,24.9166700000
2023-01-01 09:00:00,176.0000000000,31.0000000000,400.8760000000,27.7083300000
2023-01-01 09:15:00,200.0000000000,31.0000000000,455.9932000000,31.2583300000
2023-01-01 09:30:00,224.0000000000,31.0000000000,509.3429000000,36.7916700000
2023-01-01 09:45:00,240.0000000000,32.0000000000,553.6265000000,40.1833300000
2023-01-01 10:00:00,260.0000000000,33.0000000000,600.3648000000,40.9083300000
2023-01-01 10:15:00,276.0000000000,34.0000000000,637.0878000000,42.2083300000
2023-01-01 10:30:00,288.0000000000,34.0000000000,670.3414000000,45.2583400000
2023-01-01 10:45:00,296.0000000000,35.0000000000,692.5977000000,46.2416600000
2023-01-01 11:00:00,316.0000000000,36.0000000000,724.7385000000,46.6416700000
2023-01-01 11:15:00,320.0000000000,36.0000000000,747.9113000000,47.9416700000
2023-01-01 11:30:00,328.0000000000,37.0000000000,770.1676000000,50.6500000000
2023-01-01 11:45:00,336.0000000000,38.0000000000,783.8814000000,50.0750000000
2023-01-01 12:00:00,340.0000000000,38.0000000000,803.0612000000,52.0583300000
2023-01-01 12:15:00,344.0000000000,39.0000000000,816.6768000000,54.1833300000
2023-01-01 12:30:00,324.0000000000,40.0000000000,806.2687000000,51.0750000000
2023-01-01 12:45:00,344.0000000000,40.0000000000,807.1851000000,50.0750000000
2023-01-01 13:00:00,336.0000000000,40.0000000000,792.0312000000,51.5083400000
2023-01-01 13:15:00,324.0000000000,40.0000000000,768.4984000000,49.8833400000
2023-01-01 13:30:00,316.0000000000,40.0000000000,741.3325000000,50.4500000000
2023-01-01 13:45:00,300.0000000000,39.0000000000,712.3666000000,50.4916600000
2023-01-01 14:00:00,268.0000000000,40.0000000000,653.3218000000,50.1750000000
2023-01-01 14:15:00,268.0000000000,39.0000000000,631.7201000000,46.4833300000
2023-01-01 14:30:00,264.0000000000,39.0000000000,611.6893000000,44.5416700000
2023-01-01 14:45:00,236.0000000000,39.0000000000,562.2345000000,43.4666700000
2023-01-01 15:00:00,224.0000000000,39.0000000000,521.3221000000,42.4250000000
2023-01-01 15:15:00,196.0000000000,39.0000000000,467.5468000000,43.2166700000
2023-01-01 15:30:00,176.0000000000,38.0000000000,423.5906000000,42.6083300000
2023-01-01 15:45:00,156.0000000000,39.0000000000,377.6378000000,41.1166600000
2023-01-01 16:00:00,128.0000000000,39.0000000000,324.3535000000,37.5166700000
2023-01-01 16:15:00,108.0000000000,39.0000000000,268.6799000000,33.8250000000
2023-01-01 16:30:00,76.0000000000,39.0000000000,209.8315000000,32.3333300000
2023-01-01 16:45:00,56.0000000000,39.0000000000,155.3362000000,29.7583300000
2023-01-01 17:00:00,32.0000000000,38.0000000000,104.8012000000,27.9500000000
2023-01-01 17:15:00,20.0000000000,39.0000000000,60.9431000000,25.9333300000
2023-01-01 17:30:00,8.0000000000,38.0000000000,24.4165200000,24.1750000000
2023-01-01 17:45:00,0.0000000000,37.0000000000,2.5856630000,22.2083300000
2023-01-01 18:00:00,0.0000000000,37.0000000000,0.0000000000,20.1250000000
2023-01-01 18:15:00,0.0000000000,37.0000000000,0.0000000000,18.5583300000
2023-01-01 18:30:00,0.0000000000,37.0000000000,0.0000000000,17.5500000000
2023-01-01 18:45:00,0.0000000000,36.0000000000,0.0000000000,17.2000000000
2023-01-01 19:00:00,0.0000000000,35.0000000000,0.0000000000,17.2166700000
2023-01-01 19:15:00,0.0000000000,35.0000000000,0.0000000000,16.4000000000
2023-01-01 19:30:00,0.0000000000,35.0000000000,0.0000000000,15.9666700000
2023-01-01 19:45:00,0.0000000000,34.0000000000,0.0000000000,16.0250000000
2023-01-01 20:00:00,0.0000000000,33.0000000000,0.0000000000,16.0833300000
2023-01-01 20:15:00,0.0000000000,33.0000000000,0.0000000000,16.1500000000
2023-01-01 20:30:00,0.0000000000,34.0000000000,0.0000000000,16.3583300000
2023-01-01 20:45:00,0.0000000000,33.0000000000,0.0000000000,16.1916700000
2023-01-01 21:00:00,0.0000000000,33.0000000000,0.0000000000,15.7750000000
2023-01-01 21:15:00,0.0000000000,33.0000000000,0.0000000000,15.9666700000
2023-01-01 21:30:00,0.0000000000,32.0000000000,0.0000000000,16.7083300000
2023-01-01 21:45:00,0.0000000000,33.0000000000,0.0000000000,15.5333300000
2023-01-01 22:00:00,0.0000000000,32.0000000000,0.0000000000,14.3833300000
2023-01-01 22:15:00,0.0000000000,32.0000000000,0.0000000000,14.6333300000
2023-01-01 22:30:00,0.0000000000,32.0000000000,0.0000000000,14.6250000000
2023-01-01 22:45:00,0.0000000000,32.0000000000,0.0000000000,14.6250000000
2023-01-01 23:00:00,0.0000000000,32.0000000000,0.0000000000,14.6833300000
2023-01-01 23:15:00,0.0000000000,31.0000000000,0.0000000000,14.3500000000
2023-01-01 23:30:00,0.0000000000,32.0000000000,0.0000000000,13.4666700000
2023-01-01 23:45:00,0.0000000000,31.0000000000,0.0000000000,12.7083300000
2023-01-02 00:00:00,0.0000000000,31.0000000000,0.0000000000,12.1916700000
2023-01-02 00:15:00,0.0000000000,31.0000000000,0.0000000000,12.1750000000
