Datetime,Generated power_1319 (kW),Ambient temperature_1320 (degree C),Irradiance_1321 (W/m2),PV module temperature_1322 (C)
2023-01-01 00:00:00,0.0000000000,30.0000000000,0.0000000000,12.6500000000
2023-01-01 00:15:00,0.0000000000,30.0000000000,0.0000000000,12.4416700000
2023-01-01 00:30:00,0.0000000000,30.0000000000,0.0000000000,12.1083300000
2023-01-01 00:45:00,0.0000000000,29.0000000000,0.0000000000,11.8416700000
2023-01-01 01:00:00,0.0000000000,29.0000000000,0.0000000000,11.6333300000
2023-01-01 01:15:00,0.0000000000,29.0000000000,0.0000000000,11.3250000000
2023-01-01 01:30:00,0.0000000000,29.0000000000,0.0000000000,11.1500000000
2023-01-01 01:45:00,0.0000000000,29.0000000000,0.0000000000,11.1416700000
2023-01-01 02:00:00,0.0000000000,29.0000000000,0.0000000000,11.2750000000
2023-01-01 02:15:00,0.0000000000,28.0000000000,0.0000000000,11.1333300000
2023-01-01 02:30:00,0.0000000000,28.0000000000,0.0000000000,11.0333300000
2023-01-01 02:45:00,0.0000000000,28.0000000000,0.0000000000,11.0000000000
2023-01-01 03:00:00,0.0000000000,28.0000000000,0.0000000000,11.0166700000
2023-01-01 03:15:00,0.0000000000,28.0000000000,0.0000000000,10.9833300000
2023-01-01 03:30:00,0.0000000000,27.0000000000,0.0000000000,10.8083300000
2023-01-01 03:45:00,0.0000000000,27.0000000000,0.0000000000,10.7583300000
2023-01-01 04:00:00,0.0000000000,27.0000000000,0.0000000000,10.7250000000
2023-01-01 04:15:00,0.0000000000,27.0000000000,0.0000000000,10.5083300000
2023-01-01 04:30:00,0.0000000000,27.0000000000,0.0000000000,10.2583300000
2023-01-01 04:45:00,0.0000000000,27.0000000000,0.0000000000,9.9416670000
2023-01-01 05:00:00,0.0000000000,26.0000000000,0.0000000000,9.7166660000
2023-01-01 05:15:00,0.0000000000,27.0000000000,0.0000000000,9.6666670000
2023-01-01 05:30:00,0.0000000000,27.0000000000,0.0000000000,9.8916660000
2023-01-01 05:45:00,0.0000000000,27.0000000000,0.0000000000,9.7916670000
2023-01-01 06:00:00,0.0000000000,27.0000000000,0.0000000000,9.8500000000
2023-01-01 06:15:00,0.0000000000,26.0000000000,0.0000000000,9.8833330000
2023-01-01 06:30:00,2.0000000000,27.0000000000,2.9442400000,10.0416700000
2023-01-01 06:45:00,8.4000000000,26.0000000000,17.0978800000,10.2166700000
2023-01-01 07:00:00,23.2000000000,26.0000000000,53.0318000000,10.7083300000
2023-01-01 07:15:00,43.2000000000,26.0000000000,101.6650000000,12.0833300000
2023-01-01 07:30:00,71.2000000000,27.0000000000,155.3707000000,13.8916700000
2023-01-01 07:45:00,99.2000000000,27.0000000000,208.7573000000,15.5750000000
2023-01-01 08:00:00,127.6000000000,28.0000000000,261.2570000000,17.1083300000
2023-01-01 08:15:00,159.6000000000,28.0000000000,318.7229000000,19.0833300000
2023-01-01 08:30:00,185.6000000000,28.0000000000,369.2361000000,25.0500000000
2023-01-01 08:45:00,200.0000000000,29.0000000000,419.0044000000,30.7250000000
2023-01-01 09:00:00,232.4000000000,30.0000000000,455.6123000000,33.8833400000
2023-01-01 09:15:00,250.4000000000,30.0000000000,503.0394000000,36.9750000000
2023-01-01 09:30:00,285.2000000000,31.0000000000,562.9884000000,39.4916600000
2023-01-01 09:45:00,289.2000000000,32.0000000000,573.8431000000,42.3083300000
2023-01-01 10:00:00,337.6000000000,33.0000000000,648.1940000000,43.5750000000
2023-01-01 10:15:00,307.2000000000,33.0000000000,603.8530000000,45.2250000000
2023-01-01 10:30:00,338.4000000000,34.0000000000,665.6466000000,46.9000000000
2023-01-01 10:45:00,356.0000000000,34.0000000000,701.0129000000,48.6166600000
2023-01-01 11:00:00,353.2000000000,35.0000000000,701.8998000000,51.1083300000
2023-01-01 11:15:00,339.2000000000,35.0000000000,673.5215000000,52.4750000000
2023-01-01 11:30:00,349.2000000000,36.0000000000,690.2292000000,53.1333400000
2023-01-01 11:45:00,328.0000000000,36.0000000000,653.3730000000,52.5250000000
2023-01-01 12:00:00,322.0000000000,36.0000000000,609.9898000000,51.2583400000
2023-01-01 12:15:00,327.6000000000,36.0000000000,645.4626000000,50.5416700000
2023-01-01 12:30:00,333.6000000000,36.0000000000,649.1163000000,49.1916700000
2023-01-01 12:45:00,324.4000000000,36.0000000000,632.1603000000,49.3750000000
2023-01-01 13:00:00,280.8000000000,36.0000000000,562.9174000000,49.1666700000
2023-01-01 13:15:00,306.0000000000,36.0000000000,596.5101000000,48.3083300000
2023-01-01 13:30:00,336.0000000000,36.0000000000,660.9642000000,49.3333300000
2023-01-01 13:45:00,361.2000000000,37.0000000000,724.6733000000,52.3916700000
2023-01-01 14:00:00,324.0000000000,37.0000000000,643.4761000000,54.0250000000
2023-01-01 14:15:00,296.0000000000,37.0000000000,580.1217000000,51.3500000000
2023-01-01 14:30:00,319.2000000000,38.0000000000,641.2059000000,51.5583300000
2023-01-01 14:45:00,291.6000000000,39.0000000000,588.8480000000,51.9083300000
2023-01-01 15:00:00,241.2000000000,38.0000000000,493.4263000000,50.2333300000
2023-01-01 15:15:00,229.2000000000,39.0000000000,460.3302000000,46.8916700000
2023-01-01 15:30:00,200.8000000000,39.0000000000,410.3136000000,44.5583300000
2023-01-01 15:45:00,174.0000000000,39.0000000000,353.6990000000,41.1916700000
2023-01-01 16:00:00,141.2000000000,39.0000000000,299.0355000000,38.9333300000
2023-01-01 16:15:00,122.0000000000,39.0000000000,266.7552000000,34.4250000000
2023-01-01 16:30:00,86.0000000000,39.0000000000,199.0732000000,30.1750000000
2023-01-01 16:45:00,53.2000000000,39.0000000000,133.2357000000,27.0833300000
2023-01-01 17:00:00,28.0000000000,39.0000000000,76.7630800000,24.5583300000
2023-01-01 17:15:00,11.6000000000,38.0000000000,29.2295600000,22.3583300000
2023-01-01 17:30:00,3.2000000000,38.0000000000,4.9307160000,20.2416700000
2023-01-01 17:45:00,0.0000000000,37.0000000000,0.0000000000,18.3500000000
2023-01-01 18:00:00,0.0000000000,37.0000000000,0.0000000000,16.7666700000
2023-01-01 18:15:00,0.0000000000,35.0000000000,0.0000000000,15.8250000000
2023-01-01 18:30:00,0.0000000000,35.0000000000,0.0000000000,15.4583300000
2023-01-01 18:45:00,0.0000000000,35.0000000000,0.0000000000,15.0250000000
2023-01-01 19:00:00,0.0000000000,34.0000000000,0.0000000000,14.5333300000
2023-01-01 19:15:00,0.0000000000,34.0000000000,0.0000000000,14.5083300000
2023-01-01 19:30:00,0.0000000000,33.0000000000,0.0000000000,15.0250000000
2023-01-01 19:45:00,0.0000000000,31.0000000000,0.0000000000,15.0916700000
2023-01-01 20:00:00,0.0000000000,32.0000000000,0.0000000000,15.0416700000
2023-01-01 20:15:00,0.0000000000,31.0000000000,0.0000000000,14.8916700000
2023-01-01 20:30:00,0.0000000000,31.0000000000,0.0000000000,14.5500000000
2023-01-01 20:45:00,0.0000000000,30.0000000000,0.0000000000,14.1000000000
2023-01-01 21:00:00,0.0000000000,30.0000000000,0.0000000000,13.7500000000
2023-01-01 21:15:00,0.0000000000,30.0000000000,0.0000000000,13.5250000000
2023-01-01 21:30:00,0.0000000000,30.0000000000,0.0000000000,13.3416700000
2023-01-01 21:45:00,0.0000000000,29.0000000000,0.0000000000,13.1166700000
2023-01-01 22:00:00,0.0000000000,29.0000000000,0.0000000000,12.4666700000
2023-01-01 22:15:00,0.0000000000,29.0000000000,0.0000000000,12.0500000000
2023-01-01 22:30:00,0.0000000000,29.0000000000,0.0000000000,11.5666700000
2023-01-01 22:45:00,0.0000000000,29.0000000000,0.0000000000,11.1250000000
2023-01-01 23:00:00,0.0000000000,29.0000000000,0.0000000000,10.8000000000
2023-01-01 23:15:00,0.0000000000,29.0000000000,0.0000000000,10.6083300000
2023-01-01 23:30:00,0.0000000000,28.0000000000,0.0000000000,10.4083300000
2023-01-01 23:45:00,0.0000000000,28.0000000000,0.0000000000,10.5833300000
2023-01-02 00:00:00,0.0000000000,28.0000000000,0.0000000000,10.8333300000
2023-01-02 00:15:00,0.0000000000,28.0000000000,0.0000000000,11.2500000000
2023-01-02 00:30:00,0.0000000000,28.0000000000,0.0000000000,11.6500000000
2023-01-02 00:45:00,0.0000000000,27.0000000000,0.0000000000,11.6000000000
2023-01-02 01:00:00,0.0000000000,27.0000000000,0.0000000000,11.5916700000
2023-01-02 01:15:00,0.0000000000,27.0000000000,0.0000000000,11.4166700000
2023-01-02 01:30:00,0.0000000000,27.0000000000,0.0000000000,11.3916700000
2023-01-02 01:45:00,0.0000000000,27.0000000000,0.0000000000,11.0583300000
2023-01-02 02:00:00,0.0000000000,27.0000000000,0.0000000000,10.5916700000
2023-01-02 02:15:00,0.0000000000,26.0000000000,0.0000000000,10.4333300000
2023-01-02 02:30:00,0.0000000000,27.0000000000,0.0000000000,10.3666700000
2023-01-02 02:45:00,0.0000000000,27.0000000000,0.0000000000,10.3000000000
2023-01-02 03:00:00,0.0000000000,27.0000000000,0.0000000000,10.1000000000
2023-01-02 03:15:00,0.0000000000,27.0000000000,0.0000000000,9.8416660000
2023-01-02 03:30:00,0.0000000000,26.0000000000,0.0000000000,9.7250000000
2023-01-02 03:45:00,0.0000000000,26.0000000000,0.0000000000,9.6333330000
2023-01-02 04:00:00,0.0000000000,24.0000000000,0.0000000000,9.3666670000
2023-01-02 04:15:00,0.0000000000,26.0000000000,0.0000000000,9.4083340000
2023-01-02 04:30:00,0.0000000000,26.0000000000,0.0000000000,9.7083330000
2023-01-02 04:45:00,0.0000000000,26.0000000000,0.0000000000,9.2250000000
2023-01-02 05:00:00,0.0000000000,26.0000000000,0.0000000000,9.0666670000
2023-01-02 05:15:00,0.0000000000,25.0000000000,0.0000000000,9.1333330000
2023-01-02 05:30:00,0.0000000000,25.0000000000,0.0000000000,8.9333330000
2023-01-02 05:45:00,0.0000000000,25.0000000000,0.0000000000,8.8583340000
2023-01-02 06:00:00,0.0000000000,25.0000000000,0.0000000000,9.6583340000
2023-01-02 06:15:00,0.0000000000,26.0000000000,0.1064183000,11.2833300000
2023-01-02 06:30:00,0.8000000000,26.0000000000,2.5185670000,12.6083300000
2023-01-02 06:45:00,4.8000000000,26.0000000000,11.1739200000,13.3750000000
2023-01-02 07:00:00,14.4000000000,26.0000000000,28.9812600000,14.3833300000
2023-01-02 07:15:00,27.2000000000,26.0000000000,50.3003900000,15.1750000000
2023-01-02 07:30:00,45.2000000000,27.0000000000,82.2258900000,15.8333300000
2023-01-02 07:45:00,66.4000000000,27.0000000000,121.7425000000,16.7833300000
2023-01-02 08:00:00,78.8000000000,28.0000000000,144.0195000000,18.2500000000
2023-01-02 08:15:00,115.6000000000,29.0000000000,211.9498000000,21.1750000000
2023-01-02 08:30:00,134.4000000000,29.0000000000,254.4107000000,25.5666700000
2023-01-02 08:45:00,127.2000000000,30.0000000000,234.8652000000,28.6666700000
2023-01-02 09:00:00,140.0000000000,30.0000000000,263.9529000000,29.9416700000
2023-01-02 09:15:00,152.0000000000,31.0000000000,280.1285000000,31.2333300000
2023-01-02 09:30:00,168.0000000000,31.0000000000,315.1756000000,32.7166700000
2023-01-02 09:45:00,180.0000000000,31.0000000000,330.2160000000,33.6416700000
2023-01-02 10:00:00,212.0000000000,32.0000000000,404.7444000000,35.8416700000
2023-01-02 10:15:00,232.0000000000,33.0000000000,433.8320000000,37.9083300000
2023-01-02 10:30:00,228.0000000000,33.0000000000,435.5347000000,40.7416600000
2023-01-02 10:45:00,236.0000000000,34.0000000000,459.0177000000,42.7000000000
2023-01-02 11:00:00,252.0000000000,34.0000000000,483.8841000000,42.9416700000
2023-01-02 11:15:00,288.0000000000,34.0000000000,542.2014000000,46.0166700000
2023-01-02 11:30:00,300.0000000000,34.0000000000,582.3920000000,47.0000000000
2023-01-02 11:45:00,288.0000000000,35.0000000000,590.7635000000,48.4583300000
2023-01-02 12:00:00,328.0000000000,36.0000000000,657.3105000000,48.8583300000
2023-01-02 12:15:00,244.0000000000,36.0000000000,497.7185000000,47.9916600000
2023-01-02 12:30:00,176.0000000000,36.0000000000,339.9356000000,42.1583300000
2023-01-02 12:45:00,256.0000000000,35.0000000000,461.3589000000,39.4166700000
2023-01-02 13:00:00,236.0000000000,36.0000000000,488.6375000000,43.0416700000
2023-01-02 13:15:00,200.0000000000,36.0000000000,388.3559000000,43.5916700000
2023-01-02 13:30:00,228.0000000000,37.0000000000,436.7408000000,43.0333300000
2023-01-02 13:45:00,220.0000000000,37.0000000000,440.8201000000,45.2166700000
2023-01-02 14:00:00,212.0000000000,38.0000000000,410.8456000000,44.4000000000
2023-01-02 14:15:00,192.0000000000,37.0000000000,386.0856000000,44.9000000000
2023-01-02 14:30:00,156.0000000000,38.0000000000,306.5557000000,42.9750000000
2023-01-02 14:45:00,128.0000000000,38.0000000000,254.6945000000,41.5833300000
2023-01-02 15:00:00,116.0000000000,37.0000000000,216.1001000000,39.0916700000
2023-01-02 15:15:00,96.0000000000,38.0000000000,189.1763000000,37.2000000000
2023-01-02 15:30:00,88.0000000000,39.0000000000,166.8994000000,35.5916700000
2023-01-02 15:45:00,64.0000000000,37.0000000000,127.2763000000,33.5250000000
2023-01-02 16:00:00,68.0000000000,37.0000000000,128.7307000000,32.1166600000
2023-01-02 16:15:00,52.0000000000,37.0000000000,105.1058000000,31.2666700000
2023-01-02 16:30:00,40.0000000000,37.0000000000,74.9894400000,29.8750000000
2023-01-02 16:45:00,20.0000000000,37.0000000000,42.6737400000,28.2916700000
2023-01-02 17:00:00,12.0000000000,37.0000000000,24.7245200000,26.6250000000
2023-01-02 17:15:00,4.0000000000,36.0000000000,11.7769600000,25.1166700000
2023-01-02 17:30:00,0.0000000000,36.0000000000,2.4830940000,23.8416700000
2023-01-02 17:45:00,0.0000000000,36.0000000000,0.0000000000,22.9166700000
2023-01-02 18:00:00,0.0000000000,36.0000000000,0.0000000000,22.3416700000
2023-01-02 18:15:00,0.0000000000,34.0000000000,0.0000000000,22.0416700000
2023-01-02 18:30:00,0.0000000000,36.0000000000,0.0000000000,21.9750000000
2023-01-02 18:45:00,0.0000000000,35.0000000000,0.0000000000,21.8750000000
2023-01-02 19:00:00,0.0000000000,35.0000000000,0.0000000000,21.8000000000
2023-01-02 19:15:00,0.0000000000,35.0000000000,0.0000000000,21.8416700000
2023-01-02 19:30:00,0.0000000000,35.0000000000,0.0000000000,21.9000000000
2023-01-02 19:45:00,0.0000000000,35.0000000000,0.0000000000,21.6750000000
2023-01-02 20:00:00,0.0000000000,35.0000000000,0.0000000000,21.0500000000
2023-01-02 20:15:00,0.0000000000,34.0000000000,0.0000000000,20.5916700000
2023-01-02 20:30:00,0.0000000000,35.0000000000,0.0000000000,20.5750000000
2023-01-02 20:45:00,0.0000000000,34.0000000000,0.0000000000,20.6750000000
2023-01-02 21:00:00,0.0000000000,34.0000000000,0.0000000000,20.7416700000
2023-01-02 21:15:00,0.0000000000,34.0000000000,0.0000000000,20.8000000000
2023-01-02 21:30:00,0.0000000000,34.0000000000,0.0000000000,20.8250000000
2023-01-02 21:45:00,0.0000000000,34.0000000000,0.0000000000,20.9000000000
2023-01-02 22:00:00,0.0000000000,34.0000000000,0.0000000000,20.9000000000
2023-01-02 22:15:00,0.0000000000,34.0000000000,0.0000000000,20.8416700000
2023-01-02 22:30:00,0.0000000000,33.0000000000,0.0000000000,20.7083300000
2023-01-02 22:45:00,0.0000000000,33.0000000000,0.0000000000,20.6583300000
2023-01-02 23:00:00,0.0000000000,32.0000000000,0.0000000000,20.5000000000
2023-01-02 23:15:00,0.0000000000,33.0000000000,0.0000000000,20.3583300000
2023-01-02 23:30:00,0.0000000000,33.0000000000,0.0000000000,20.2250000000
2023-01-02 23:45:00,0.0000000000,33.0000000000,0.0000000000,20.1166700000
2023-01-03 00:00:00,0.0000000000,33.0000000000,0.0000000000,19.8416700000
2023-01-03 00:15:00,0.0000000000,33.0000000000,0.0000000000,19.7000000000
2023-01-03 00:30:00,0.0000000000,33.0000000000,0.0000000000,19.7083300000
2023-01-03 00:45:00,0.0000000000,33.0000000000,0.0000000000,19.7833300000
2023-01-03 01:00:00,0.0000000000,33.0000000000,0.0000000000,19.8000000000
2023-01-03 01:15:00,0.0000000000,32.0000000000,0.0000000000,19.7083300000
2023-01-03 01:30:00,0.0000000000,33.0000000000,0.0000000000,19.6250000000
2023-01-03 01:45:00,0.0000000000,32.0000000000,0.0000000000,19.5083300000
2023-01-03 02:00:00,0.0000000000,32.0000000000,0.0000000000,19.5000000000
2023-01-03 02:15:00,0.0000000000,32.0000000000,0.0000000000,19.4333300000
2023-01-03 02:30:00,0.0000000000,32.0000000000,0.0000000000,19.2416700000
2023-01-03 02:45:00,0.0000000000,32.0000000000,0.0000000000,19.2000000000
2023-01-03 03:00:00,0.0000000000,32.0000000000,0.0000000000,19.2000000000
2023-01-03 03:15:00,0.0000000000,32.0000000000,0.0000000000,19.1750000000
2023-01-03 03:30:00,0.0000000000,32.0000000000,0.0000000000,19.0750000000
2023-01-03 03:45:00,0.0000000000,31.0000000000,0.0000000000,19.0000000000
2023-01-03 04:00:00,0.0000000000,31.0000000000,0.0000000000,18.9166700000
2023-01-03 04:15:00,0.0000000000,31.0000000000,0.0000000000,18.5916700000
2023-01-03 04:30:00,0.0000000000,31.0000000000,0.0000000000,18.4250000000
2023-01-03 04:45:00,0.0000000000,31.0000000000,0.0000000000,18.4250000000
2023-01-03 05:00:00,0.0000000000,31.0000000000,0.0000000000,18.5000000000
2023-01-03 05:15:00,0.0000000000,31.0000000000,0.0000000000,18.3916700000
2023-01-03 05:30:00,0.0000000000,31.0000000000,0.0000000000,17.7916700000
2023-01-03 05:45:00,0.0000000000,31.0000000000,0.0000000000,17.4916700000
2023-01-03 06:00:00,0.0000000000,31.0000000000,0.0000000000,17.7916700000
2023-01-03 06:15:00,0.0000000000,31.0000000000,0.0000000000,17.9666700000
2023-01-03 06:30:00,1.2000000000,30.0000000000,2.9442400000,18.0666700000
2023-01-03 06:45:00,10.4000000000,29.0000000000,19.6164400000,18.3000000000
2023-01-03 07:00:00,21.2000000000,30.0000000000,40.5808500000,18.8750000000
2023-01-03 07:15:00,39.6000000000,30.0000000000,73.3577000000,19.7250000000
2023-01-03 07:30:00,42.4000000000,31.0000000000,80.5941400000,21.3500000000
2023-01-03 07:45:00,47.2000000000,30.0000000000,87.8305900000,22.4833300000
2023-01-03 08:00:00,43.6000000000,31.0000000000,83.6802700000,23.1083300000
2023-01-03 08:15:00,56.4000000000,31.0000000000,102.1971000000,23.4250000000
2023-01-03 08:30:00,100.4000000000,31.0000000000,176.2997000000,24.7916700000
2023-01-03 08:45:00,130.8000000000,31.0000000000,237.3838000000,27.5666700000
