Datetime,Generated power_48 (kW),Ambient temperature_66 (degree C),Irradiance_84 (W/m2),PV module temperature_267 (C)
2023-01-01 00:00:00,0.0000000000,31.0000000000,0.0000000000,15.6750000000
2023-01-01 00:15:00,0.0000000000,31.0000000000,0.0000000000,15.5333300000
2023-01-01 00:30:00,0.0000000000,31.0000000000,0.0000000000,14.8666700000
2023-01-01 00:45:00,0.0000000000,31.0000000000,0.0000000000,14.3833300000
2023-01-01 01:00:00,0.0000000000,31.0000000000,0.0000000000,14.1250000000
2023-01-01 01:15:00,0.0000000000,31.0000000000,0.0000000000,13.6333300000
2023-01-01 01:30:00,0.0000000000,30.0000000000,0.0000000000,13.7166700000
2023-01-01 01:45:00,0.0000000000,31.0000000000,0.0000000000,13.0750000000
2023-01-01 02:00:00,0.0000000000,31.0000000000,0.0000000000,12.5500000000
2023-01-01 02:15:00,0.0000000000,30.0000000000,0.0000000000,12.9166700000
2023-01-01 02:30:00,0.0000000000,30.0000000000,0.0000000000,13.4083300000
2023-01-01 02:45:00,0.0000000000,30.0000000000,0.0000000000,13.9833300000
2023-01-01 03:00:00,0.0000000000,30.0000000000,0.0000000000,14.0750000000
2023-01-01 03:15:00,0.0000000000,30.0000000000,0.0000000000,13.9333300000
2023-01-01 03:30:00,0.0000000000,30.0000000000,0.0000000000,14.0500000000
2023-01-01 03:45:00,0.0000000000,29.0000000000,0.0000000000,14.0083300000
2023-01-01 04:00:00,0.0000000000,29.0000000000,0.0000000000,13.9583300000
2023-01-01 04:15:00,0.0000000000,29.0000000000,0.0000000000,13.7166700000
2023-01-01 04:30:00,0.0000000000,29.0000000000,0.0000000000,13.7166700000
2023-01-01 04:45:00,0.0000000000,29.0000000000,0.0000000000,14.6833300000
2023-01-01 05:00:00,0.0000000000,29.0000000000,0.0000000000,15.2250000000
2023-01-01 05:15:00,0.0000000000,29.0000000000,0.0000000000,15.0166700000
2023-01-01 05:30:00,0.0000000000,29.0000000000,0.0000000000,14.9000000000
2023-01-01 05:45:00,0.0000000000,29.0000000000,0.0000000000,15.0500000000
2023-01-01 06:00:00,0.0000000000,29.0000000000,0.0000000000,15.0583300000
2023-01-01 06:15:00,0.0000000000,29.0000000000,0.0000000000,14.5500000000
2023-01-01 06:30:00,0.0000000000,29.0000000000,0.0000000000,13.6166700000
2023-01-01 06:45:00,4.0000000000,30.0000000000,2.8306170000,13.3333300000
2023-01-01 07:00:00,12.0000000000,30.0000000000,16.6767700000,13.8666700000
2023-01-01 07:15:00,32.0000000000,29.0000000000,46.3811900000,15.2083300000
2023-01-01 07:30:00,92.0000000000,29.0000000000,128.3668000000,17.0333300000
2023-01-01 07:45:00,144.0000000000,30.0000000000,202.9518000000,19.5833300000
2023-01-01 08:00:00,120.0000000000,30.0000000000,172.8041000000,20.1833300000
2023-01-01 08:15:00,112.0000000000,30.0000000000,146.8851000000,19.9500000000
2023-01-01 08:30:00,124.0000000000,30.0000000000,169.7006000000,20.9833300000
2023-01-01 08:45:00,244.0000000000,30.0000000000,308.0256000000,23.4250000000
2023-01-01 09:00:00,308.0000000000,30.0000000000,411.3602000000,27.8083300000
2023-01-01 09:15:00,288.0000000000,31.0000000000,383.4292000000,33.4250000000
2023-01-01 09:30:00,276.0000000000,31.0000000000,360.3750000000,34.3250000000
2023-01-01 09:45:00,348.0000000000,32.0000000000,447.1351000000,36.4916600000
2023-01-01 10:00:00,448.0000000000,32.0000000000,594.1226000000,42.0166700000
2023-01-01 10:15:00,420.0000000000,33.0000000000,557.0859000000,45.6333400000
2023-01-01 10:30:00,480.0000000000,33.0000000000,628.3969000000,47.2416600000
2023-01-01 10:45:00,504.0000000000,34.0000000000,672.3568000000,49.9333300000
2023-01-01 11:00:00,528.0000000000,34.0000000000,701.2427000000,52.3000000000
2023-01-01 11:15:00,524.0000000000,34.0000000000,700.3901000000,53.5750000000
2023-01-01 11:30:00,548.0000000000,35.0000000000,738.5864000000,54.9166700000
2023-01-01 11:45:00,544.0000000000,35.0000000000,734.0505000000,55.6750000000
2023-01-01 12:00:00,564.0000000000,35.0000000000,756.4908000000,57.4166700000
2023-01-01 12:15:00,556.0000000000,37.0000000000,750.9319000000,58.3916700000
2023-01-01 12:30:00,584.0000000000,37.0000000000,780.6705000000,58.8583300000
2023-01-01 12:45:00,572.0000000000,38.0000000000,776.0664000000,58.6416700000
2023-01-01 13:00:00,564.0000000000,38.0000000000,762.4249000000,59.3166700000
2023-01-01 13:15:00,560.0000000000,37.0000000000,750.6250000000,59.9500000000
2023-01-01 13:30:00,556.0000000000,39.0000000000,742.6447000000,60.6833300000
2023-01-01 13:45:00,520.0000000000,38.0000000000,695.4791000000,59.9583300000
2023-01-01 14:00:00,488.0000000000,39.0000000000,649.7118000000,59.5416700000
2023-01-01 14:15:00,448.0000000000,40.0000000000,598.8971000000,57.0333300000
2023-01-01 14:30:00,440.0000000000,39.0000000000,578.2302000000,56.3500000000
2023-01-01 14:45:00,428.0000000000,40.0000000000,557.4269000000,55.8000000000
2023-01-01 15:00:00,368.0000000000,40.0000000000,494.4371000000,54.8833400000
2023-01-01 15:15:00,228.0000000000,39.0000000000,284.4258000000,50.7750000000
2023-01-01 15:30:00,156.0000000000,39.0000000000,162.2319000000,40.5916700000
2023-01-01 15:45:00,240.0000000000,40.0000000000,293.4633000000,40.4916600000
2023-01-01 16:00:00,212.0000000000,39.0000000000,275.3201000000,42.5666700000
2023-01-01 16:15:00,176.0000000000,38.0000000000,227.6089000000,41.6750000000
2023-01-01 16:30:00,136.0000000000,40.0000000000,176.2485000000,39.4833300000
2023-01-01 16:45:00,100.0000000000,40.0000000000,128.4009000000,36.8500000000
2023-01-01 17:00:00,60.0000000000,40.0000000000,82.0878900000,33.7250000000
2023-01-01 17:15:00,36.0000000000,40.0000000000,48.0863800000,30.4250000000
2023-01-01 17:30:00,16.0000000000,39.0000000000,21.1443700000,27.1916700000
2023-01-01 17:45:00,4.0000000000,39.0000000000,3.3080700000,24.1250000000
2023-01-01 18:00:00,0.0000000000,38.0000000000,0.0000000000,21.5416700000
2023-01-01 18:15:00,0.0000000000,37.0000000000,0.0000000000,19.8250000000
2023-01-01 18:30:00,0.0000000000,37.0000000000,0.0000000000,18.5000000000
2023-01-01 18:45:00,0.0000000000,36.0000000000,0.0000000000,17.5250000000
2023-01-01 19:00:00,0.0000000000,36.0000000000,0.0000000000,16.8083300000
2023-01-01 19:15:00,0.0000000000,35.0000000000,0.0000000000,16.3250000000
2023-01-01 19:30:00,0.0000000000,36.0000000000,0.0000000000,15.9000000000
