Datetime,Generated power_1325 (kW),Ambient temperature_1326 (degree C),Irradiance_1327 (W/m2),PV module temperature_1328 (C)
2023-01-01 00:00:00,0.0000000000,30.0000000000,0.0000000000,15.5250000000
2023-01-01 00:15:00,0.0000000000,30.0000000000,0.0000000000,15.3166700000
2023-01-01 00:30:00,0.0000000000,30.0000000000,0.0000000000,15.1083300000
2023-01-01 00:45:00,0.0000000000,29.0000000000,0.0000000000,14.7083300000
2023-01-01 01:00:00,0.0000000000,29.0000000000,0.0000000000,14.6500000000
2023-01-01 01:15:00,0.0000000000,29.0000000000,0.0000000000,14.8166700000
2023-01-01 01:30:00,0.0000000000,28.0000000000,0.0000000000,14.7583300000
2023-01-01 01:45:00,0.0000000000,31.0000000000,0.0000000000,14.4833300000
2023-01-01 02:00:00,0.0000000000,28.0000000000,0.0000000000,14.0833300000
2023-01-01 02:15:00,0.0000000000,28.0000000000,0.0000000000,13.5416700000
2023-01-01 02:30:00,0.0000000000,28.0000000000,0.0000000000,12.8833300000
2023-01-01 02:45:00,0.0000000000,28.0000000000,0.0000000000,12.2416700000
2023-01-01 03:00:00,0.0000000000,28.0000000000,0.0000000000,11.7000000000
2023-01-01 03:15:00,0.0000000000,28.0000000000,0.0000000000,11.3166700000
2023-01-01 03:30:00,0.0000000000,27.0000000000,0.0000000000,10.9833300000
2023-01-01 03:45:00,0.0000000000,27.0000000000,0.0000000000,11.1333300000
2023-01-01 04:00:00,0.0000000000,28.0000000000,0.0000000000,10.8666700000
2023-01-01 04:15:00,0.0000000000,27.0000000000,0.0000000000,10.6416700000
2023-01-01 04:30:00,0.0000000000,27.0000000000,0.0000000000,10.6750000000
2023-01-01 04:45:00,0.0000000000,27.0000000000,0.0000000000,11.1333300000
2023-01-01 05:00:00,0.0000000000,27.0000000000,0.0000000000,11.3166700000
2023-01-01 05:15:00,0.0000000000,27.0000000000,0.0000000000,11.4666700000
2023-01-01 05:30:00,0.0000000000,27.0000000000,0.0000000000,11.4583300000
2023-01-01 05:45:00,0.0000000000,27.0000000000,0.0000000000,11.4916700000
2023-01-01 06:00:00,0.0000000000,27.0000000000,0.0000000000,11.4583300000
2023-01-01 06:15:00,0.0000000000,26.0000000000,0.0000000000,11.3083300000
2023-01-01 06:30:00,1.2000000000,27.0000000000,3.3011280000,11.3500000000
