Datetime,Generated power_1409 (kW),Ambient temperature_1410 (degree C),Irradiance_1411 (W/m2),PV module temperature_1412 (C)
2023-01-01 00:00:00,0.0000000000,35.0000000000,0.0000000000,18.9400000000
2023-01-01 00:15:00,0.0000000000,35.0000000000,0.0000000000,18.5700000000
2023-01-01 00:30:00,0.0000000000,35.0000000000,0.0000000000,18.2900000000
2023-01-01 00:45:00,0.0000000000,35.0000000000,0.0000000000,18.0100000000
2023-01-01 01:00:00,0.0000000000,35.0000000000,0.0000000000,18.1133300000
2023-01-01 01:15:00,0.0000000000,35.0000000000,0.0000000000,18.0333300000
2023-01-01 01:30:00,0.0000000000,35.0000000000,0.0000000000,17.8566700000
2023-01-01 01:45:00,0.0000000000,34.0000000000,0.0000000000,17.5600000000
2023-01-01 02:00:00,0.0000000000,35.0000000000,0.0000000000,17.3166700000
2023-01-01 02:15:00,0.0000000000,35.0000000000,0.0000000000,17.0566700000
2023-01-01 02:30:00,0.0000000000,34.0000000000,0.0000000000,16.8033300000
2023-01-01 02:45:00,0.0000000000,34.0000000000,0.0000000000,16.7433300000
2023-01-01 03:00:00,0.0000000000,34.0000000000,0.0000000000,16.6500000000
2023-01-01 03:15:00,0.0000000000,34.0000000000,0.0000000000,16.6500000000
2023-01-01 03:30:00,0.0000000000,34.0000000000,0.0000000000,16.6666700000
2023-01-01 03:45:00,0.0000000000,33.0000000000,0.0000000000,16.5066700000
2023-01-01 04:00:00,0.0000000000,33.0000000000,0.0000000000,16.3933300000
2023-01-01 04:15:00,0.0000000000,33.0000000000,0.0000000000,16.2933300000
2023-01-01 04:30:00,0.0000000000,33.0000000000,0.0000000000,16.3800000000
2023-01-01 04:45:00,0.0000000000,33.0000000000,0.0000000000,16.5766700000
2023-01-01 05:00:00,0.0000000000,33.0000000000,0.0000000000,16.7300000000
2023-01-01 05:15:00,0.0000000000,33.0000000000,0.0000000000,16.6566700000
2023-01-01 05:30:00,0.0000000000,33.0000000000,0.0000000000,16.6000000000
2023-01-01 05:45:00,0.0000000000,32.0000000000,0.0000000000,16.4466700000
2023-01-01 06:00:00,0.0000000000,33.0000000000,0.0000000000,16.3866700000
2023-01-01 06:15:00,0.0000000000,32.0000000000,0.0000000000,16.3566700000
2023-01-01 06:30:00,0.0000000000,32.0000000000,0.1825649000,16.0833300000
2023-01-01 06:45:00,8.0000000000,32.0000000000,8.4643750000,16.0100000000
2023-01-01 07:00:00,28.0000000000,32.0000000000,42.0895300000,16.4000000000
2023-01-01 07:15:00,60.0000000000,32.0000000000,84.9591000000,16.9133300000
2023-01-01 07:30:00,100.0000000000,32.0000000000,139.2141000000,18.1366700000
2023-01-01 07:45:00,140.0000000000,32.0000000000,190.5315000000,20.2633300000
2023-01-01 08:00:00,188.0000000000,32.0000000000,244.1226000000,22.7566700000
2023-01-01 08:15:00,220.0000000000,33.0000000000,278.5112000000,24.8666700000
2023-01-01 08:30:00,276.0000000000,33.0000000000,344.2677000000,27.0933300000
2023-01-01 08:45:00,332.0000000000,33.0000000000,409.3771000000,29.8233300000
2023-01-01 09:00:00,376.0000000000,34.0000000000,462.2213000000,32.3300000000
2023-01-01 09:15:00,412.0000000000,34.0000000000,511.5305000000,34.6600000000
2023-01-01 09:30:00,444.0000000000,35.0000000000,559.7442000000,36.7633300000
2023-01-01 09:45:00,488.0000000000,35.0000000000,601.9500000000,38.3733300000
2023-01-01 10:00:00,520.0000000000,35.0000000000,642.9441000000,39.9033300000
2023-01-01 10:15:00,548.0000000000,36.0000000000,680.1043000000,41.3933300000
2023-01-01 10:30:00,564.0000000000,36.0000000000,709.6799000000,43.6133300000
2023-01-01 10:45:00,584.0000000000,37.0000000000,738.5749000000,45.2100000000
2023-01-01 11:00:00,600.0000000000,37.0000000000,765.6775000000,45.8700000000
2023-01-01 11:15:00,612.0000000000,38.0000000000,781.2122000000,47.4366700000
2023-01-01 11:30:00,620.0000000000,38.0000000000,798.5890000000,45.3933300000
2023-01-01 11:45:00,636.0000000000,39.0000000000,815.5178000000,45.2300000000
2023-01-01 12:00:00,640.0000000000,39.0000000000,826.3555000000,45.6233300000
2023-01-01 12:15:00,640.0000000000,40.0000000000,826.9695000000,48.2900000000
2023-01-01 12:30:00,644.0000000000,40.0000000000,827.8658000000,48.0233300000
2023-01-01 12:45:00,628.0000000000,40.0000000000,816.3310000000,46.1166600000
2023-01-01 13:00:00,600.0000000000,43.0000000000,782.9880000000,45.3433300000
2023-01-01 13:15:00,452.0000000000,42.0000000000,607.1447000000,45.6400000000
2023-01-01 13:30:00,516.0000000000,40.0000000000,633.3345000000,42.0466700000
2023-01-01 13:45:00,588.0000000000,40.0000000000,764.5656000000,43.0600000000
2023-01-01 14:00:00,564.0000000000,40.0000000000,733.5461000000,44.1800000000
2023-01-01 14:15:00,528.0000000000,40.0000000000,696.8007000000,43.8533300000
2023-01-01 14:30:00,492.0000000000,41.0000000000,642.3466000000,44.1566700000
2023-01-01 14:45:00,424.0000000000,41.0000000000,552.2756000000,42.9466700000
2023-01-01 15:00:00,408.0000000000,40.0000000000,532.4590000000,41.5000000000
2023-01-01 15:15:00,364.0000000000,40.0000000000,486.2037000000,40.7666700000
2023-01-01 15:30:00,324.0000000000,40.0000000000,427.6004000000,39.2666700000
2023-01-01 15:45:00,280.0000000000,40.0000000000,385.0793000000,38.2133300000
2023-01-01 16:00:00,256.0000000000,41.0000000000,357.1303000000,36.8133300000
2023-01-01 16:15:00,208.0000000000,40.0000000000,292.7844000000,35.8100000000
2023-01-01 16:30:00,160.0000000000,40.0000000000,233.3512000000,34.5966700000
2023-01-01 16:45:00,100.0000000000,40.0000000000,154.3006000000,32.8200000000
2023-01-01 17:00:00,72.0000000000,40.0000000000,116.9412000000,30.2066700000
2023-01-01 17:15:00,40.0000000000,40.0000000000,67.6154300000,28.5766700000
2023-01-01 17:30:00,20.0000000000,40.0000000000,32.1812300000,27.0200000000
2023-01-01 17:45:00,4.0000000000,39.0000000000,6.9706630000,25.7466700000
2023-01-01 18:00:00,0.0000000000,39.0000000000,0.0000000000,24.8666700000
2023-01-01 18:15:00,0.0000000000,39.0000000000,0.0000000000,24.1866700000
2023-01-01 18:30:00,0.0000000000,39.0000000000,0.0000000000,23.3800000000
2023-01-01 18:45:00,0.0000000000,38.0000000000,0.0000000000,22.8800000000
2023-01-01 19:00:00,0.0000000000,38.0000000000,0.0000000000,22.5533300000
2023-01-01 19:15:00,0.0000000000,38.0000000000,0.0000000000,22.3900000000
2023-01-01 19:30:00,0.0000000000,38.0000000000,0.0000000000,22.0933300000
2023-01-01 19:45:00,0.0000000000,37.0000000000,0.0000000000,21.8566700000
2023-01-01 20:00:00,0.0000000000,37.0000000000,0.0000000000,21.9200000000
2023-01-01 20:15:00,0.0000000000,37.0000000000,0.0000000000,21.8933300000
2023-01-01 20:30:00,0.0000000000,36.0000000000,0.0000000000,21.6800000000
2023-01-01 20:45:00,0.0000000000,36.0000000000,0.0000000000,21.1166700000
2023-01-01 21:00:00,0.0000000000,36.0000000000,0.0000000000,20.4166700000
2023-01-01 21:15:00,0.0000000000,36.0000000000,0.0000000000,19.8666700000
2023-01-01 21:30:00,0.0000000000,36.0000000000,0.0000000000,19.6333300000
2023-01-01 21:45:00,0.0000000000,36.0000000000,0.0000000000,19.3800000000
2023-01-01 22:00:00,0.0000000000,35.0000000000,0.0000000000,19.3066700000
2023-01-01 22:15:00,0.0000000000,36.0000000000,0.0000000000,19.3633300000
2023-01-01 22:30:00,0.0000000000,35.0000000000,0.0000000000,19.3500000000
2023-01-01 22:45:00,0.0000000000,35.0000000000,0.0000000000,19.2233300000
2023-01-01 23:00:00,0.0000000000,35.0000000000,0.0000000000,18.9766700000
2023-01-01 23:15:00,0.0000000000,35.0000000000,0.0000000000,18.3233300000
2023-01-01 23:30:00,0.0000000000,35.0000000000,0.0000000000,17.8533300000
2023-01-01 23:45:00,0.0000000000,35.0000000000,0.0000000000,18.2100000000
2023-01-02 00:00:00,0.0000000000,35.0000000000,0.0000000000,19.3900000000
2023-01-02 00:15:00,0.0000000000,35.0000000000,0.0000000000,20.2033300000
2023-01-02 00:30:00,0.0000000000,35.0000000000,0.0000000000,20.1166700000
2023-01-02 00:45:00,0.0000000000,35.0000000000,0.0000000000,19.5633300000
2023-01-02 01:00:00,0.0000000000,35.0000000000,0.0000000000,19.0333300000
2023-01-02 01:15:00,0.0000000000,34.0000000000,0.0000000000,18.3766700000
2023-01-02 01:30:00,0.0000000000,34.0000000000,0.0000000000,17.7633300000
2023-01-02 01:45:00,0.0000000000,34.0000000000,0.0000000000,16.8800000000
2023-01-02 02:00:00,0.0000000000,34.0000000000,0.0000000000,16.3366700000
2023-01-02 02:15:00,0.0000000000,34.0000000000,0.0000000000,15.9600000000
2023-01-02 02:30:00,0.0000000000,34.0000000000,0.0000000000,15.4833300000
2023-01-02 02:45:00,0.0000000000,34.0000000000,0.0000000000,15.9733300000
2023-01-02 03:00:00,0.0000000000,34.0000000000,0.0000000000,16.4300000000
2023-01-02 03:15:00,0.0000000000,33.0000000000,0.0000000000,16.5800000000
2023-01-02 03:30:00,0.0000000000,34.0000000000,0.0000000000,16.7600000000
2023-01-02 03:45:00,0.0000000000,34.0000000000,0.0000000000,16.7166700000
2023-01-02 04:00:00,0.0000000000,34.0000000000,0.0000000000,16.5833300000
2023-01-02 04:15:00,0.0000000000,33.0000000000,0.0000000000,16.4666700000
2023-01-02 04:30:00,0.0000000000,33.0000000000,0.0000000000,16.3333300000
2023-01-02 04:45:00,0.0000000000,33.0000000000,0.0000000000,15.6333300000
2023-01-02 05:00:00,0.0000000000,33.0000000000,0.0000000000,15.4866700000
2023-01-02 05:15:00,0.0000000000,33.0000000000,0.0000000000,15.7000000000
2023-01-02 05:30:00,0.0000000000,33.0000000000,0.0000000000,16.1066700000
2023-01-02 05:45:00,0.0000000000,33.0000000000,0.0000000000,16.6300000000
2023-01-02 06:00:00,0.0000000000,33.0000000000,0.0000000000,17.1233300000
2023-01-02 06:15:00,0.0000000000,33.0000000000,0.0000000000,17.6900000000
2023-01-02 06:30:00,0.4000000000,33.0000000000,0.1991618000,18.0200000000
2023-01-02 06:45:00,8.4000000000,33.0000000000,10.4725900000,17.9033300000
2023-01-02 07:00:00,29.6000000000,33.0000000000,41.7409900000,18.3800000000
2023-01-02 07:15:00,66.0000000000,33.0000000000,88.8427600000,19.7600000000
2023-01-02 07:30:00,88.4000000000,33.0000000000,115.8956000000,21.8000000000
2023-01-02 07:45:00,97.6000000000,33.0000000000,125.5549000000,23.5833300000
2023-01-02 08:00:00,122.0000000000,34.0000000000,151.5289000000,25.1066700000
2023-01-02 08:15:00,213.6000000000,34.0000000000,283.0753000000,26.8066700000
2023-01-02 08:30:00,253.6000000000,34.0000000000,360.3335000000,30.6633300000
2023-01-02 08:45:00,338.0000000000,35.0000000000,520.1276000000,33.6633300000
2023-01-02 09:00:00,304.0000000000,35.0000000000,402.5890000000,35.7966700000
2023-01-02 09:15:00,400.0000000000,36.0000000000,530.0027000000,35.9766700000
2023-01-02 09:30:00,300.0000000000,36.0000000000,372.4160000000,36.3333300000
2023-01-02 09:45:00,332.0000000000,37.0000000000,413.7586000000,34.8133300000
2023-01-02 10:00:00,308.0000000000,37.0000000000,389.3779000000,35.3833400000
2023-01-02 10:15:00,380.0000000000,37.0000000000,465.6735000000,36.2666700000
2023-01-02 10:30:00,404.0000000000,38.0000000000,517.4887000000,38.5366700000
2023-01-02 10:45:00,440.0000000000,37.0000000000,574.7311000000,41.5233300000
2023-01-02 11:00:00,328.0000000000,38.0000000000,416.9286000000,42.6866700000
2023-01-02 11:15:00,412.0000000000,38.0000000000,514.2192000000,43.0333300000
2023-01-02 11:30:00,528.0000000000,39.0000000000,679.8554000000,43.7633300000
2023-01-02 11:45:00,612.0000000000,39.0000000000,758.8065000000,45.6366700000
2023-01-02 12:00:00,620.0000000000,40.0000000000,805.7422000000,48.8800000000
2023-01-02 12:15:00,600.0000000000,40.0000000000,797.0621000000,51.4833300000
2023-01-02 12:30:00,588.0000000000,40.0000000000,773.4282000000,51.4766700000
2023-01-02 12:45:00,592.0000000000,41.0000000000,783.9506000000,51.1300000000
2023-01-02 13:00:00,576.0000000000,41.0000000000,761.2960000000,51.2466700000
2023-01-02 13:15:00,588.0000000000,41.0000000000,787.6019000000,51.9066700000
2023-01-02 13:30:00,592.0000000000,42.0000000000,792.8299000000,51.3466700000
2023-01-02 13:45:00,544.0000000000,41.0000000000,724.8660000000,51.3166700000
2023-01-02 14:00:00,476.0000000000,42.0000000000,613.9826000000,48.8033300000
2023-01-02 14:15:00,444.0000000000,42.0000000000,584.4735000000,48.3700000000
2023-01-02 14:30:00,328.0000000000,42.0000000000,423.2022000000,46.1700000000
2023-01-02 14:45:00,396.0000000000,42.0000000000,520.1608000000,44.3800000000
2023-01-02 15:00:00,256.0000000000,42.0000000000,356.3834000000,44.2866700000
2023-01-02 15:15:00,188.0000000000,41.0000000000,243.3093000000,40.8966700000
2023-01-02 15:30:00,208.0000000000,41.0000000000,269.2003000000,37.8000000000
2023-01-02 15:45:00,268.0000000000,41.0000000000,354.2756000000,38.3600000000
2023-01-02 16:00:00,188.0000000000,41.0000000000,248.8361000000,38.6066700000
2023-01-02 16:15:00,128.0000000000,41.0000000000,171.2128000000,36.4633300000
2023-01-02 16:30:00,112.0000000000,41.0000000000,149.4709000000,33.5966700000
2023-01-02 16:45:00,84.0000000000,41.0000000000,116.8416000000,31.8233300000
2023-01-02 17:00:00,56.0000000000,40.0000000000,78.9344600000,30.1100000000
2023-01-02 17:15:00,48.0000000000,40.0000000000,71.1173600000,28.9466700000
2023-01-02 17:30:00,28.0000000000,39.0000000000,38.1560800000,28.1600000000
2023-01-02 17:45:00,8.0000000000,39.0000000000,11.6841600000,26.8266700000
2023-01-02 18:00:00,0.0000000000,39.0000000000,0.7136630000,25.6100000000
2023-01-02 18:15:00,0.0000000000,39.0000000000,0.0000000000,24.8466700000
2023-01-02 18:30:00,0.0000000000,39.0000000000,0.0000000000,24.6366700000
2023-01-02 18:45:00,0.0000000000,39.0000000000,0.0000000000,24.6966700000
2023-01-02 19:00:00,0.0000000000,38.0000000000,0.0000000000,24.7833300000
2023-01-02 19:15:00,0.0000000000,38.0000000000,0.0000000000,24.7333300000
2023-01-02 19:30:00,0.0000000000,38.0000000000,0.0000000000,24.4000000000
